Order ID,Customer ID,Order Date,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
IT-2011-5629016,RH-19510,2011-05-30,FUR-TA-10000347,Furniture,"Hon Computer Table, Adjustable Height",2228.64,7,0.35,-754.41,440.25
CA-2014-133263,LH-16750,2014-01-04,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.00,1439.98,439.69
IN-2014-65488,KB-16585,2014-07-17,OFF-AP-10002090,Office Supplies,"Hamilton Beach Refrigerator, Red",4001.04,8,0.00,1440.24,439.65
ES-2014-5530354,EM-13810,2014-08-29,TEC-PH-10000493,Technology,"Apple Smart Phone, Full Size",4876.88,9,0.15,745.88,439.41
IN-2012-23782,MZ-7515,2012-12-26,FUR-TA-10003596,Furniture,"Lesro Computer Table, Adjustable Height",1788.82,6,0.30,204.28,439.03
IN-2014-37320,DM-13345,2014-11-11,OFF-AP-10002244,Office Supplies,"Breville Refrigerator, White",3622.29,7,0.00,1267.77,438.89
ID-2013-31720,CA-11965,2013-01-05,FUR-TA-10003179,Furniture,"Lesro Wood Table, Fully Assembled",1242.59,5,0.47,-140.72,437.85
ES-2011-1712442,SC-20305,2011-08-16,TEC-PH-10001396,Technology,"Nokia Smart Phone, Cordless",4453.05,7,0.00,1424.85,433.41
IN-2014-78900,MH-18115,2014-03-12,FUR-TA-10003078,Furniture,"Hon Training Table, Fully Assembled",2673.36,8,0.00,1069.2,432.57
IN-2013-37803,KS-16300,2013-06-25,FUR-CH-10003581,Furniture,"Hon Executive Leather Armchair, Adjustable",2046.2,5,0.10,591.05,432.15
ES-2013-3939561,BG-11740,2013-01-21,FUR-TA-10000184,Furniture,"Barricks Conference Table, Fully Assembled",5451.3,6,0.00,2071.44,432.13
CA-2013-138478,CR-2625,2013-10-22,OFF-BI-10001120,Office Supplies,Ibico EPK-21 Electric Binding System,4535.98,3,0.20,1644.29,431.68
IN-2014-56808,CB-12415,2014-12-07,OFF-AP-10001956,Office Supplies,"Breville Refrigerator, Black",1722.28,4,0.17,539.44,430.04
US-2013-116729,AP-10720,2013-12-26,TEC-PH-10002200,Technology,Samsung Galaxy Note 2,2575.94,7,0.20,257.59,429.66
ES-2014-1972860,CR-12820,2014-01-09,OFF-AP-10003382,Office Supplies,"Breville Stove, White",1007.42,2,0.10,134.3,428.83
CA-2011-119375,BF-11080,2011-11-17,OFF-ST-10002011,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7,0.00,792.27,428.8
IN-2011-64326,JM-15265,2011-07-06,OFF-AP-10003917,Office Supplies,"KitchenAid Stove, Silver",4624.29,9,0.10,1644.03,427.46
ES-2011-3259196,TW-21025,2011-10-13,OFF-ST-10002900,Office Supplies,"Smead Lockers, Wire Frame",1066.45,6,0.10,-11.93,427.24
IN-2013-48184,RB-19330,2013-10-06,TEC-CO-10003819,Technology,"Sharp Copy Machine, High-Speed",957.6,4,0.00,0,427.1
IN-2014-77017,JA-15970,2014-12-13,OFF-AP-10000675,Office Supplies,"Hamilton Beach Stove, White",4864.32,10,0.10,162.12,426.09
CA-2014-150091,AB-60,2014-10-13,FUR-BO-10003404,Furniture,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.00,129.29,426.05
ID-2014-31363,JR-5670,2014-10-06,OFF-AP-10001824,Office Supplies,"Breville Stove, Silver",1433.84,3,0.15,-84.37,424.81
SF-2011-6380,MD-17350,2011-02-15,OFF-SME-10000746,Office Supplies,"Smead Lockers, Industrial",2784.6,14,0.00,779.52,422.25
ES-2013-1692384,PK-19075,2013-11-28,FUR-BO-10004999,Furniture,"Safco Classic Bookcase, Metal",3063.27,7,0.00,1470.21,419.38
CA-2014-165323,TP-21130,2014-06-18,TEC-MA-10003673,Technology,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0.00,1668.21,419.06
CA-2013-168354,JK-15640,2013-09-20,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",1606.23,9,0.00,481.87,418.26
US-2011-158554,CD-11920,2011-09-08,TEC-PH-10004196,Technology,"Samsung Smart Phone, Cordless",2044.8,6,0.20,-332.28,417.99
CA-2011-141796,JL-5835,2011-06-21,TEC-PH-10001578,Technology,Polycom SoundStation2 EX Conference phone,1214.85,3,0.00,352.31,417.47
IN-2012-12162,EP-13915,2012-02-08,TEC-CO-10000208,Technology,"Brother Wireless Fax, Color",1521,4,0.00,0,416.74
ES-2012-2510515,MS-17770,2012-06-19,OFF-AP-10002330,Office Supplies,"Hamilton Beach Stove, Silver",2443.91,5,0.10,760.31,416.33
CA-2012-113404,CM-12655,2012-07-16,FUR-CH-10003312,Furniture,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1348.7,6,0.20,-219.16,415.69
IR-2013-8520,JC-6105,2013-02-08,TEC-EPS-10000053,Technology,"Epson Receipt Printer, Red",1141.8,10,0.00,570.9,415.01
IN-2014-68463,GB-14530,2014-05-22,OFF-ST-10004060,Office Supplies,"Fellowes Lockers, Blue",1865.97,9,0.00,802.17,413.95
ID-2011-64599,JH-16180,2011-10-02,TEC-PH-10000303,Technology,"Samsung Smart Phone, VoIP",6998.64,11,0.00,2939.31,413.8
ES-2013-4632541,MT-8070,2013-09-27,FUR-BO-10002708,Furniture,"Dania Library with Doors, Pine",1091.25,3,0.00,119.97,411.64
IN-2014-23761,CV-2805,2014-02-06,FUR-BO-10000210,Furniture,"Ikea Library with Doors, Pine",1094.22,3,0.00,328.23,411.06
IN-2013-16964,NH-18610,2013-09-30,FUR-BO-10001192,Furniture,"Bush Library with Doors, Mobile",1320.62,4,0.10,484.22,410.88
IN-2011-76989,HJ-14875,2011-07-19,TEC-PH-10004664,Technology,"Nokia Smart Phone, with Caller ID",2555.64,4,0.00,664.44,410.22
RS-2014-4620,JL-15175,2014-08-14,FUR-SAU-10002255,Furniture,"Sauder Classic Bookcase, Pine",3498.72,8,0.00,594.72,410.05
CA-2013-147417,MY-18295,2013-07-26,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,1439.98,4,0.40,192,408.79
IN-2014-61393,MW-18235,2014-10-31,TEC-CO-10001954,Technology,"Brother Wireless Fax, Laser",2272.86,6,0.00,977.22,406.53
IN-2013-13891,KC-16540,2013-07-25,TEC-PH-10003002,Technology,"Cisco Smart Phone, Full Size",5211.12,8,0.00,833.76,404.97
IN-2014-32770,HA-14920,2014-07-10,TEC-PH-10003856,Technology,"Motorola Smart Phone, with Caller ID",2582.16,4,0.00,361.44,404.08
IN-2014-14780,MT-17815,2014-10-17,TEC-PH-10004664,Technology,"Nokia Smart Phone, with Caller ID",3194.55,5,0.00,830.55,403.97
IN-2013-71585,FW-14395,2013-03-12,FUR-CH-10000974,Furniture,"Harbour Creations Executive Leather Armchair, Black",1705,4,0.10,378.88,403.46
IN-2014-20485,BH-11710,2014-08-11,OFF-AP-10003866,Office Supplies,"Breville Microwave, Red",1538.72,6,0.15,325.7,403.26
IN-2013-48184,DK-12895,2013-10-06,FUR-CH-10003616,Furniture,"Novimex Executive Leather Armchair, Adjustable",1381.32,3,0.00,593.91,403.15
IT-2011-4771701,SC-20845,2011-09-21,FUR-BO-10004999,Furniture,"Safco Classic Bookcase, Metal",1181.55,3,0.10,498.81,401.25
IT-2011-2876489,CY-12745,2011-06-21,FUR-CH-10000479,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",1696.25,4,0.10,734.93,401.13
CA-2014-133865,HL-15040,2014-09-05,TEC-CO-10001046,Technology,Canon Imageclass D680 Copier / Fax,3359.95,6,0.20,1049.99,400.6
CA-2014-158379,CT-11995,2014-09-23,OFF-SU-10002881,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.74,7,0.20,-1049.34,400.04
SF-2014-2330,GR-4560,2014-11-26,OFF-HOO-10000318,Office Supplies,"Hoover Microwave, Silver",1237.56,4,0.00,606.36,400.03
EG-2012-4640,TT-21070,2012-03-30,TEC-NOK-10001283,Technology,"Nokia Smart Phone, Full Size",1274.7,2,0.00,140.16,399.96
MX-2011-138002,PO-19195,2011-10-11,OFF-AP-10000407,Office Supplies,"KitchenAid Refrigerator, Silver",3172.14,9,0.00,856.44,399.85
US-2014-102183,ED-13885,2014-08-22,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,4305.55,6,0.20,1453.12,398.64
ES-2012-5113958,TM-21490,2012-01-08,OFF-AP-10004512,Office Supplies,"Hoover Stove, Red",3979.29,7,0.00,1989.54,398.5
CA-2014-120376,AW-10840,2014-12-23,FUR-CH-10002335,Furniture,Hon GuestStacker Chair,1586.69,7,0.00,412.54,397.52
CA-2014-168109,AT-10735,2014-04-07,TEC-MA-10001148,Technology,Okidata MB491 Multifunction Printer,2395.2,6,0.20,209.58,396.92
CA-2014-111556,SG-10605,2014-11-21,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,1259.97,3,0.00,327.59,394.57
AJ-2013-2640,BM-11785,2013-01-23,FUR-BAR-10004434,Furniture,"Barricks Wood Table, Rectangular",2058,4,0.00,946.68,393.62
IN-2011-67651,DK-13375,2011-05-21,FUR-BO-10002444,Furniture,"Sauder Library with Doors, Mobile",2539.88,7,0.07,709.94,393.58
ES-2014-4957212,PF-19225,2014-09-28,FUR-BO-10004709,Furniture,"Bush Classic Bookcase, Pine",2898.21,7,0.00,1420.02,393.46
IT-2011-3528798,TG-21310,2011-06-11,TEC-MA-10004772,Technology,"Konica Inkjet, White",1320.01,5,0.15,357.16,390.2
LH-2014-5390,SF-10200,2014-01-28,FUR-BAR-10003532,Furniture,"Barricks Conference Table, Rectangular",2171.16,8,0.70,-2750.28,390.09
IN-2014-32588,JW-5220,2014-09-13,TEC-CO-10002911,Technology,"Hewlett Wireless Fax, Laser",4448.22,13,0.10,444.48,386.38
CA-2012-137113,CC-12100,2012-01-12,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,1913.4,9,0.00,401.81,386.21
US-2011-161760,RD-19930,2011-12-22,TEC-PH-10000169,Technology,"Apple Smart Phone, with Caller ID",2300.62,9,0.40,38.2,386
EG-2013-4530,BP-1230,2013-05-02,FUR-SAU-10004653,Furniture,"Sauder Classic Bookcase, Traditional",2615.94,6,0.00,1072.44,384.41
IN-2011-51964,CS-12175,2011-12-28,TEC-CO-10002526,Technology,"Sharp Wireless Fax, Digital",1066.68,3,0.00,394.65,383.68
CA-2013-122903,JD-16060,2013-05-28,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0.00,700.98,383.35
LT-2011-270,GH-14665,2011-04-27,TEC-NOK-10004339,Technology,"Nokia Smart Phone, Cordless",2544.6,4,0.00,814.2,383.01
IN-2011-86278,CM-11935,2011-06-10,FUR-TA-10000022,Furniture,"Hon Conference Table, Adjustable Height",3694.68,4,0.00,886.68,382.77
ID-2013-17055,RB-9465,2013-08-24,FUR-TA-10002153,Furniture,"Lesro Round Table, with Bottom Storage",2214.85,7,0.30,-221.57,382.1
MX-2013-151764,RB-19795,2013-09-21,FUR-CH-10000843,Furniture,"SAFCO Executive Leather Armchair, Set of Two",1236.48,4,0.00,111.28,381.22
MX-2014-124744,DL-13495,2014-12-17,OFF-AP-10002681,Office Supplies,"Hamilton Beach Stove, Black",1805.9,5,0.00,126.4,381.14
US-2011-106992,TS-21205,2011-09-19,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.98,3,0.40,-510,380.77
CA-2014-168109,MV-8190,2014-04-07,TEC-AC-10002049,Technology,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0.00,742.63,379.56
CA-2011-117639,BD-11560,2011-05-21,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0.00,1276.49,378.83
MX-2014-140305,PS-18760,2014-03-06,OFF-AP-10004627,Office Supplies,"Hamilton Beach Stove, Silver",1810.3,5,0.00,54.3,378.26
MX-2014-113845,FM-14215,2014-12-09,TEC-PH-10001076,Technology,"Nokia Smart Phone, Cordless",2120.5,5,0.00,106,377.7
IN-2014-61932,CA-12775,2014-04-17,TEC-PH-10001457,Technology,"Apple Smart Phone, Full Size",1275,2,0.00,140.22,377.58
ES-2012-4589770,CD-12790,2012-11-21,TEC-MA-10004534,Technology,"Konica Printer, Wireless",1593.65,7,0.15,-225.16,377.03
ES-2014-1331794,NL-18310,2014-06-03,FUR-BO-10003991,Furniture,"Bush Classic Bookcase, Traditional",1114.24,3,0.10,383.71,376.88
ES-2012-4621754,TB-21055,2012-07-23,TEC-PH-10002623,Technology,"Cisco Smart Phone, with Caller ID",2944.08,5,0.10,1112.13,376.58
ID-2014-41191,EH-4125,2014-07-11,OFF-AP-10002793,Office Supplies,"KitchenAid Stove, Black",3309.26,7,0.17,318.86,374.8
MX-2014-128405,KB-16600,2014-11-22,FUR-CH-10002093,Furniture,"Harbour Creations Rocking Chair, Adjustable",897.48,9,0.00,322.92,374.38
ES-2011-1858721,KW-16435,2011-11-06,FUR-BO-10003103,Furniture,"Ikea Classic Bookcase, Metal",2056.05,5,0.00,390.6,372.5
MX-2012-168865,MG-17695,2012-09-14,TEC-CO-10001818,Technology,"Sharp Wireless Fax, Digital",2365.66,10,0.00,18.86,372.32
IN-2011-52279,HM-14860,2011-11-25,TEC-CO-10002040,Technology,"Brother Fax Machine, Digital",1336.36,7,0.40,44.44,371.74
IN-2012-14724,BP-11290,2012-10-08,TEC-CO-10001654,Technology,"Hewlett Wireless Fax, Digital",3038.64,8,0.00,1245.84,371.51
ES-2013-3042991,HZ-4950,2013-03-20,OFF-AP-10002397,Office Supplies,"Breville Microwave, White",2698.65,9,0.00,890.46,369.98
LT-2013-3900,TC-20980,2013-12-30,TEC-CAN-10001853,Technology,"Canon Fax Machine, High-Speed",3799.08,12,0.00,455.76,369.73
IN-2012-18518,EM-13825,2012-04-10,FUR-CH-10001207,Furniture,"Hon Executive Leather Armchair, Red",2756.34,6,0.00,413.28,369.4
IT-2012-4058325,BS-11800,2012-06-08,TEC-PH-10002597,Technology,"Apple Signal Booster, with Caller ID",983.88,8,0.10,-11.16,369.17
IN-2012-42220,DV-13465,2012-02-10,FUR-CH-10003232,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",1719.81,5,0.27,117.66,368.44
IN-2014-17972,MB-17305,2014-03-26,OFF-AP-10003917,Office Supplies,"KitchenAid Stove, Silver",1421.54,3,0.17,428.12,367.57
MX-2014-151554,PC-19000,2014-11-21,TEC-CO-10002617,Technology,"Brother Fax Machine, High-Speed",1053.69,5,0.00,441.29,367.55
IT-2011-3270900,CA-12310,2011-11-30,TEC-CO-10000556,Technology,"HP Wireless Fax, Laser",1440.84,8,0.50,-1268.04,367.35
IN-2011-28087,KC-16255,2011-03-11,FUR-CH-10003232,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",2544.37,6,0.10,621.79,366.89
CA-2012-123113,DB-3660,2012-11-23,OFF-AP-10000275,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.00,735.03,366.72
RO-2012-9480,SC-20260,2012-06-12,TEC-HEW-10003460,Technology,"Hewlett Fax and Copier, Color",1554.48,8,0.00,341.76,366.58
MX-2013-109981,BD-11500,2013-03-12,TEC-PH-10004196,Technology,"Samsung Smart Phone, Cordless",1278,3,0.00,89.46,365.9
MX-2012-130351,BM-11140,2012-12-20,TEC-PH-10002672,Technology,"Cisco Smart Phone, Full Size",3474.08,8,0.00,625.28,365.65
MX-2012-135076,KB-16315,2012-09-13,TEC-PH-10000106,Technology,"Apple Smart Phone, Full Size",2550,6,0.00,357,365.2
CA-2013-114972,JM-15865,2013-04-11,OFF-AP-10003057,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,4,0.00,429.58,364.76
CA-2013-146633,AF-10885,2013-11-16,OFF-BI-10003527,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,0.20,381.3,363.87
CA-2013-110499,SJ-20500,2013-08-04,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3,0.20,374.99,363.78
TU-2012-2690,WB-21850,2012-05-23,TEC-SAM-10000345,Technology,"Samsung Audio Dock, with Caller ID",934.25,14,0.60,-1331.65,363.73
CA-2014-166709,CC-12610,2014-11-18,TEC-CO-10004722,Technology,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.00,5039.99,363.19
SG-2014-9460,BE-11455,2014-04-14,TEC-CIS-10002259,Technology,"Cisco Smart Phone, Cordless",3908.88,6,0.00,1563.48,363.16
MX-2014-164217,TG-21640,2014-08-29,TEC-PH-10004182,Technology,"Motorola Smart Phone, Full Size",2142.3,5,0.00,556.9,363.1
ID-2014-80657,MS-17365,2014-05-16,OFF-AP-10004350,Office Supplies,"KitchenAid Refrigerator, Red",1900.58,6,0.40,-348.52,360.04
CM-2012-6440,NP-18685,2012-12-13,OFF-HOO-10000335,Office Supplies,"Hoover Microwave, White",1840.68,6,0.00,496.98,359.58
ES-2011-5287434,RM-19675,2011-03-31,FUR-BO-10004129,Furniture,"Sauder Classic Bookcase, Pine",2624.04,6,0.00,446.04,359.28
IN-2012-79439,SN-20560,2012-04-02,FUR-BO-10001372,Furniture,"Safco Classic Bookcase, Pine",3076.5,7,0.00,215.25,359.27
IN-2013-58929,CD-12280,2013-05-29,TEC-PH-10004664,Technology,"Nokia Smart Phone, with Caller ID",3181.77,6,0.17,344.97,359.09
IT-2012-2646674,BG-11035,2012-08-29,OFF-ST-10004597,Office Supplies,"Rogers File Cart, Blue",1392.63,11,0.10,-139.56,358.96
IN-2011-63577,CC-12550,2011-06-15,FUR-CH-10001664,Furniture,"Novimex Swivel Stool, Black",1296.24,8,0.00,285.12,358.85
IN-2014-16068,SV-20785,2014-08-28,OFF-AP-10003240,Office Supplies,"Breville Stove, Black",1682.91,3,0.00,487.98,358.51
MX-2011-150973,HW-14935,2011-10-27,TEC-PH-10004196,Technology,"Samsung Smart Phone, Cordless",1278,3,0.00,89.46,358.18
RS-2014-4120,AS-10285,2014-03-19,TEC-MOT-10003348,Technology,"Motorola Smart Phone, Full Size",2570.76,4,0.00,976.8,357.89
MX-2014-154935,LD-16855,2014-11-09,FUR-TA-10000136,Furniture,"Chromcraft Conference Table, Adjustable Height",2332.96,5,0.20,349.86,357.79
ID-2012-83604,NS-18505,2012-08-28,FUR-BO-10002866,Furniture,"Safco Classic Bookcase, Pine",1582.2,6,0.40,-870.3,357.21
US-2014-117723,CM-12715,2014-08-16,OFF-ST-10004459,Office Supplies,Tennsco Single-Tier Lockers,1801.63,6,0.20,-337.81,356.88
IN-2013-81112,JD-6060,2013-01-08,FUR-TA-10001276,Furniture,"Lesro Coffee Table, with Bottom Storage",1512,6,0.00,498.96,356.84
CA-2013-147368,MG-17680,2013-10-06,TEC-MA-10002178,Technology,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.50,-27.83,356.68
SF-2014-3560,DB-13210,2014-12-24,TEC-APP-10002966,Technology,"Apple Smart Phone, Full Size",2550,4,0.00,714,355.92
CA-2012-147830,CS-11860,2012-12-15,TEC-AC-10002049,Technology,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.20,607.61,355.61
ES-2012-1439357,GG-14650,2012-02-23,FUR-CH-10000685,Furniture,"Hon Executive Leather Armchair, Black",2285.7,5,0.00,845.7,355.06
IN-2014-16054,BN-11470,2014-11-10,FUR-BO-10001541,Furniture,"Bush Stackable Bookrack, Traditional",1029.26,9,0.07,10.82,354.47
US-2014-148817,BS-1665,2014-04-21,TEC-CO-10003931,Technology,"Hewlett Fax Machine, High-Speed",1058.28,5,0.00,-2.12,354.42
IN-2013-50809,AC-10450,2013-12-06,TEC-PH-10000169,Technology,"Apple Smart Phone, with Caller ID",5751.54,9,0.00,2817.99,353.85
ES-2013-1211534,CK-12205,2013-09-17,FUR-BO-10001553,Furniture,"Sauder Library with Doors, Traditional",2442.07,7,0.10,-244.25,353.57
IN-2014-81154,JD-16150,2014-09-19,OFF-ST-10004748,Office Supplies,"Smead Lockers, Blue",1190.52,6,0.00,178.56,353.42
IT-2014-2009199,CC-2550,2014-11-26,OFF-AP-10000540,Office Supplies,"Hamilton Beach Refrigerator, Red",3150.82,7,0.10,-35.09,353.04
ES-2014-1972860,MS-17830,2014-01-09,TEC-CO-10004567,Technology,"Brother Fax Machine, Color",1599.9,5,0.00,719.85,352.79
IN-2014-51432,SM-20950,2014-06-20,FUR-BO-10001749,Furniture,"Bush Classic Bookcase, Traditional",2063.4,5,0.00,123.75,352.64
HU-2014-7310,CL-12700,2014-10-23,OFF-ROG-10003898,Office Supplies,"Rogers Lockers, Single Width",1269.9,6,0.00,558.72,352.52
IN-2011-26176,CM-12160,2011-08-16,FUR-BO-10001934,Furniture,"Bush Library with Doors, Metal",3274.02,9,0.00,261.9,351.08
MX-2014-113845,JC-15775,2014-12-09,TEC-PH-10002815,Technology,"Samsung Smart Phone, VoIP",848.32,2,0.00,110.28,351.07
CA-2012-102491,LH-16900,2012-08-24,TEC-MA-10000864,Technology,Cisco 9971 IP Video Phone Charcoal,3080,7,0.00,1416.8,351.01
ES-2014-5345830,DV-13045,2014-01-14,TEC-CO-10002663,Technology,"Sharp Wireless Fax, Laser",2847.36,8,0.00,711.84,350.68
ID-2014-58271,BT-11530,2014-11-13,FUR-CH-10000602,Furniture,"Novimex Executive Leather Armchair, Red",1725.75,5,0.25,-483.3,350.68
ID-2013-57949,BM-1650,2013-06-13,TEC-CO-10001419,Technology,"Hewlett Copy Machine, Color",1479.31,6,0.07,-63.65,350.31
US-2012-128587,MG-18205,2012-12-24,TEC-CO-10003763,Technology,Canon PC1060 Personal Laser Copier,4899.93,7,0.00,2302.97,350.09
IN-2014-68750,RB-19705,2014-09-22,TEC-CO-10000679,Technology,"Hewlett Personal Copier, High-Speed",1282.23,9,0.00,12.69,349.88
AO-2011-1670,FC-14245,2011-08-01,FUR-IKE-10001539,Furniture,"Ikea Classic Bookcase, Pine",2478.6,6,0.00,49.5,349.87
CA-2013-118689,TT-21220,2013-03-10,TEC-CO-10004722,Technology,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0.00,8399.98,349.07
IN-2013-42535,SJ-20215,2013-07-30,TEC-CO-10002376,Technology,"Hewlett Fax Machine, Laser",959.76,3,0.00,460.62,348.48
CA-2012-124891,PB-18805,2012-07-31,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1090.78,7,0.40,-290.88,348.18
IN-2014-27947,RW-19690,2014-04-30,OFF-AP-10000136,Office Supplies,"Hamilton Beach Refrigerator, White",4135.64,10,0.17,847.04,348.08
MX-2011-158204,DB-3360,2011-09-28,FUR-BO-10000567,Furniture,"Sauder Classic Bookcase, Traditional",2325.28,8,0.00,511.52,347.82
IN-2014-56206,DK-13150,2014-06-24,FUR-BO-10001471,Furniture,"Sauder Classic Bookcase, Metal",5486.67,14,0.10,2316.51,346.6
IT-2011-3316894,RW-9540,2011-06-04,OFF-ST-10001758,Office Supplies,"Rogers Lockers, Blue",1523.66,8,0.10,-50.98,345.81
IT-2014-2819680,MP-17470,2014-07-08,TEC-PH-10004505,Technology,"Nokia Smart Phone, Full Size",1625.24,3,0.15,-76.57,345.78
US-2013-138408,TB-21625,2013-11-19,TEC-AC-10003870,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.00,527.98,345.77
ES-2014-2179863,MO-17800,2014-02-14,OFF-ST-10004191,Office Supplies,"Tenex Lockers, Blue",734.94,4,0.10,130.62,344.98
US-2014-110576,MR-17545,2014-11-29,FUR-TA-10004154,Furniture,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.40,-619.6,344.98
RO-2012-8470,LC-17050,2012-08-17,FUR-OFF-10001224,Furniture,"Office Star Swivel Stool, Red",1391.52,8,0.00,69.36,344.5
CA-2012-111514,RA-19885,2012-08-31,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.83,7,0.15,200.95,343.97
MX-2012-157987,MG-8145,2012-07-08,OFF-AP-10004913,Office Supplies,"KitchenAid Refrigerator, Black",2461.06,7,0.00,566.02,343.81
US-2014-105935,JE-16165,2014-01-27,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,2939.93,7,0.00,764.38,343.25
CA-2011-139892,JK-16090,2011-08-09,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.40,-1359.99,342.11
IN-2012-45825,EM-13960,2012-09-08,TEC-MA-10002392,Technology,"Konica Card Printer, Wireless",1226.19,7,0.00,612.99,340.09
ID-2013-58642,DJ-13420,2013-02-21,FUR-TA-10003222,Furniture,"Barricks Wood Table, with Bottom Storage",1809.26,5,0.30,-258.5,339.47
ID-2012-65411,BO-11425,2012-07-18,TEC-AC-10000639,Technology,"Belkin Router, Bluetooth",1863,8,0.10,393.24,339.06
CA-2011-144624,LW-17215,2011-11-19,TEC-PH-10002885,Technology,Apple iPhone 5,4548.81,7,0.00,1228.18,338.56
ES-2014-4032097,PJ-19015,2014-09-04,OFF-ST-10002900,Office Supplies,"Smead Lockers, Wire Frame",1244.19,7,0.10,-13.92,338.33
